,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1433,CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,active,284.267,2.8798000000000012,2.0,5.0,7.991399828238082
1434,CHEMBL1094331,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)COC2=O)cc1OC,active,386.40000000000015,3.1972000000000023,0.0,7.0,7.863279432843593
1435,CHEMBL1094149,COc1cc(C(=O)N(C)C)cc(C=O)c1C(=O)c1c(C)cccc1O,active,341.36300000000006,2.454520000000001,1.0,5.0,7.764471553092451
1436,CHEMBL276915,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,active,238.242,3.1656000000000013,1.0,3.0,7.515700160653214
1437,CHEMBL369471,O=C1OC[C@H](Cc2ccc(O)c(O)c2)[C@H]1Cc1ccc(O)c(O)c1,active,330.336,2.083400000000001,4.0,6.0,8.221848749616356
1438,CHEMBL1094154,O=C1OC[C@H](Cc2ccccc2)[C@H]1Cc1cccc(O)c1,active,282.339,2.9666000000000015,1.0,3.0,8.221848749616356
1439,CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,334.8060000000001,4.600200000000004,0.0,3.0,6.698970004336019
1440,CHEMBL52,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,active,302.37,3.5664000000000033,4.0,4.0,7.958607314841775
1441,CHEMBL1083353,O=c1c2ccccc2sc2c(Cn3ccnc3)cccc12,active,292.363,3.659500000000002,0.0,4.0,8.400116927926312
1442,CHEMBL1085936,O=[N+]([O-])c1ccc(Cn2ccnc2)c(Sc2ccccc2)c1,active,311.36600000000004,3.990800000000003,0.0,5.0,8.252588192113576
1443,CHEMBL1083653,O=[N+]([O-])c1ccc(Cn2ccnc2)c(Oc2ccccc2)c1,active,295.298,3.6319000000000017,0.0,5.0,7.941194513324093
1444,CHEMBL1083665,O=c1c2ccccc2sc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active,337.36000000000007,3.567700000000002,0.0,6.0,7.782516055786093
1445,CHEMBL1083971,O=c1c2ccccc2oc2c(Cn3ccnc3)cccc12,active,276.295,3.1910000000000016,0.0,4.0,7.769551078621726
1446,CHEMBL159073,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active,321.2920000000001,3.0992000000000015,0.0,6.0,7.3979400086720375
1447,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0.0,3.0,7.2839966563652006
1448,CHEMBL1083663,O=c1c2ccccc2oc2c(Cn3ccnc3)cc([N+](=O)[O-])cc12,active,321.29200000000003,3.0992000000000015,0.0,6.0,7.275724130399211
1449,CHEMBL1083970,O=c1c2cccnc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active,322.2800000000001,2.4942,0.0,7.0,6.995678626217358
1450,CHEMBL1083652,O=c1c2ccccc2oc2cccc(Cn3ccnc3)c12,active,276.295,3.1910000000000007,0.0,4.0,6.823908740944319
1451,CHEMBL1082760,c1ccc(Oc2ccccc2Cn2ccnc2)cc1,active,250.301,3.723700000000002,0.0,3.0,6.409827168403686
1452,CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,active,276.295,3.1910000000000007,0.0,4.0,6.4089353929735005
1453,CHEMBL1083664,O=c1c2ccccc2oc2c(Cn3ccnc3)c([N+](=O)[O-])ccc12,intermediate,321.29200000000003,3.0992000000000015,0.0,6.0,5.721246399047171
1454,CHEMBL1083354,O=c1c2ccccc2oc2ccc(Cn3ccnc3)cc12,intermediate,276.295,3.1910000000000016,0.0,4.0,5.102372908709558
1455,CHEMBL324290,COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1,active,255.31699999999998,3.4564000000000012,1.0,3.0,6.229147988357855
1456,CHEMBL1170662,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1,active,255.31699999999998,3.4564000000000012,1.0,3.0,6.119186407719209
1457,CHEMBL1173641,COc1ccc(/C=C/c2cccc(N)c2)c(OC)c1,inactive,255.31699999999998,3.4564000000000012,1.0,3.0,4.95311480916229
1458,CHEMBL1173699,COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,intermediate,255.317,3.4564000000000012,1.0,3.0,5.739928612014925
1459,CHEMBL1173700,COc1cccc(/C=C/c2ccc(N)cc2)c1OC,active,255.31699999999998,3.4564000000000012,1.0,3.0,6.008773924307505
1460,CHEMBL1172937,COc1ccc(/C=C/c2ccc(N)cc2)cc1OC,inactive,255.31699999999998,3.4564000000000012,1.0,3.0,4.838332587562264
1461,CHEMBL1173065,COc1cc(/C=C/c2cccc(N)c2)cc(OC)c1OC,inactive,285.343,3.4650000000000016,1.0,4.0,4.784626847216578
1462,CHEMBL87477,COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1OC,active,285.343,3.4650000000000016,1.0,4.0,6.045757490560675
1463,CHEMBL1173067,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1OC,intermediate,285.343,3.4650000000000016,1.0,4.0,5.447331783887806
1464,CHEMBL1170663,COc1cc(/C=C/c2ccc(N)cc2)c(OC)c(OC)c1,intermediate,285.343,3.4650000000000016,1.0,4.0,5.642065152999546
1465,CHEMBL1173129,Nc1cccc(/C=C/c2ccc3c(c2)OCO3)c1,inactive,239.27399999999997,3.167900000000002,1.0,3.0,4.660349842386316
1466,CHEMBL1173130,Nc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1,intermediate,239.27399999999997,3.1679000000000013,1.0,3.0,5.071092309756048
1467,CHEMBL1173131,O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,intermediate,270.24399999999997,3.6734000000000027,0.0,4.0,5.079354998593212
1468,CHEMBL1173573,COc1cccc(/C=C/c2ccc(N)cc2)c1,intermediate,225.291,3.447800000000001,1.0,2.0,5.511449283499556
1469,CHEMBL1171818,COc1cc(CCc2ccc(N)cc2)cc(OC)c1,intermediate,257.33299999999997,3.071200000000001,1.0,3.0,5.559090917934782
1470,CHEMBL1171680,COc1ccc(CCc2ccc(N)cc2)cc1OC,active,257.33299999999997,3.071200000000001,1.0,3.0,6.173925197299173
1471,CHEMBL86928,COc1cc(CCc2ccc(N)cc2)cc(OC)c1OC,intermediate,287.35900000000004,3.0798000000000014,1.0,4.0,5.554395796726403
1472,CHEMBL1172396,Nc1ccc(CCc2cccc(N)c2)cc1,intermediate,212.29600000000002,2.6362000000000005,2.0,2.0,5.493494967595128
1473,CHEMBL1171628,Nc1ccc(/C=C/c2cccc(N)c2)cc1,intermediate,210.28,3.0214000000000008,2.0,2.0,5.126679398184601
1474,CHEMBL1171091,Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,intermediate,225.295,2.6036,3.0,3.0,5.070070439915412
1475,CHEMBL1172400,CC(=O)Oc1cc(/C=C/c2ccc(N)cc2)cc(OC(C)=O)c1,intermediate,311.33700000000005,3.2898000000000014,1.0,5.0,5.531652669587842
1476,CHEMBL1172402,Nc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,intermediate,227.263,2.8504000000000005,3.0,3.0,5.301029995663981
1477,CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,active,231.21099999999998,1.6741999999999997,0.0,5.0,6.721246399047171
1478,CHEMBL162431,Nc1ccc(C(=O)Cn2ccnc2)cc1,intermediate,201.22900000000004,1.3482,1.0,4.0,5.735182176990463
1479,CHEMBL1170678,COc1cc(/C=C(\Cn2ccnc2)c2ccc([N+](=O)[O-])cc2)cc(OC)c1,active,365.3890000000001,4.049300000000003,0.0,6.0,7.154901959985743
1480,CHEMBL1170893,COc1cc(/C=C(\Cn2ccnc2)c2ccc(N)cc2)cc(OC)c1,active,335.4070000000001,3.723300000000002,1.0,5.0,7.443697499232712
1481,CHEMBL1172882,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,active,261.324,4.045000000000003,1.0,2.0,6.178486471595227
1482,CHEMBL1173259,CC(C)=C(c1ccncc1)c1ccc(-c2cccc(O)c2)cc1,inactive,301.389,5.295900000000005,1.0,2.0,4.920818753952375
1483,CHEMBL1173260,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,intermediate,279.314,4.184100000000003,1.0,2.0,5.777283528852417
1484,CHEMBL1173335,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1,intermediate,319.379,5.435000000000004,1.0,2.0,5.2403321553103694
1485,CHEMBL1172779,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,intermediate,277.32300000000004,3.7506000000000026,2.0,3.0,5.61261017366127
1486,CHEMBL1172847,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,intermediate,317.38800000000003,5.0015000000000045,2.0,3.0,5.022276394711152
1487,CHEMBL1171987,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,intermediate,260.34,3.9216000000000024,1.0,2.0,5.548213564475709
1488,CHEMBL1173326,CC(C)=C(c1ccncc1)c1ccc(-c2cccc(N)c2)cc1,intermediate,300.40500000000003,5.172500000000005,1.0,2.0,5.295849483160201
1489,CHEMBL1171991,CC(C)=C(c1ccncc1)c1ccc(-c2ccc(N)c(N)c2)cc1,inactive,315.42,4.754700000000003,2.0,3.0,4.305394801066432
1490,CHEMBL1172842,CC(C)=C(c1ccncc1)c1ccc(-c2ccc3cc(O)ccc3c2)cc1,inactive,351.44900000000007,6.449100000000006,1.0,2.0,4.3124710387853655
1491,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive,531.4399999999999,4.205800000000003,0.0,7.0,4.301029995663981
1492,CHEMBL254328,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,inactive,349.51800000000003,5.398600000000005,1.0,2.0,4.301029995663981
1493,CHEMBL1173327,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,inactive,275.3550000000001,3.503800000000001,2.0,3.0,4.60977163753087
1494,CHEMBL1215664,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,intermediate,277.32300000000004,3.5359000000000016,2.0,3.0,5.512861624522813
1495,CHEMBL1215665,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,inactive,260.34000000000003,3.9216000000000024,1.0,2.0,4.610833915635467
1496,CHEMBL1171987,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,intermediate,260.34,3.9216000000000024,1.0,2.0,5.548213564475709
1497,CHEMBL1173327,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,inactive,275.3550000000001,3.503800000000001,2.0,3.0,4.6020599913279625
1498,CHEMBL1172882,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,active,261.324,4.045000000000003,1.0,2.0,6.178486471595227
1499,CHEMBL1172779,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,intermediate,277.32300000000004,3.7506000000000026,2.0,3.0,5.61261017366127
1500,CHEMBL1173260,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,intermediate,279.314,4.184100000000003,1.0,2.0,5.569763646588489
1501,CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1,intermediate,207.27599999999998,3.5684000000000022,0.0,1.0,5.690369832574101
1502,CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,intermediate,207.27599999999998,3.5684000000000022,0.0,1.0,5.449771646944906
1503,CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,intermediate,221.303,3.9585000000000026,0.0,1.0,5.181774106386045
1504,CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1,intermediate,221.303,3.9585000000000026,0.0,1.0,5.421360790031928
1505,CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,intermediate,225.26600000000002,3.707500000000003,0.0,1.0,5.5951662833800615
1506,CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,intermediate,225.26600000000002,3.707500000000003,0.0,1.0,5.603800652904264
1507,CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,intermediate,241.721,4.2218000000000035,0.0,1.0,5.370590400897281
1508,CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,intermediate,241.721,4.2218000000000035,0.0,1.0,5.392544976785332
1509,CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,intermediate,286.17199999999997,4.330900000000003,0.0,1.0,5.106238237942057
1510,CHEMBL176118,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,intermediate,286.17199999999997,4.330900000000003,0.0,1.0,5.132532512140949
1511,CHEMBL176609,COc1ccc2c(c1)CC/C2=C\c1cccnc1,intermediate,237.302,3.5770000000000017,0.0,2.0,5.3655227298392685
1512,CHEMBL176101,COc1ccc2c(c1)CC/C2=C/c1cccnc1,intermediate,237.302,3.5770000000000017,0.0,2.0,5.254144804826271
1513,CHEMBL362441,COc1ccc2c(c1)CCC/C2=C\c1cccnc1,intermediate,251.32899999999998,3.967100000000003,0.0,2.0,5.94692155651658
1514,CHEMBL176098,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,intermediate,251.32899999999998,3.967100000000003,0.0,2.0,5.3979400086720375
1515,CHEMBL366669,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,active,281.3550000000001,3.9757000000000025,0.0,3.0,6.008773924307505
1516,CHEMBL425323,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,intermediate,251.32899999999998,3.967100000000003,0.0,2.0,5.149966742310231
1517,CHEMBL176886,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,intermediate,251.32899999999998,3.967100000000003,0.0,2.0,5.114638779968488
1518,CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,intermediate,221.303,3.876820000000003,0.0,1.0,5.405607449624573
1519,CHEMBL366570,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,intermediate,221.303,3.876820000000003,0.0,1.0,5.337242168318426
1520,CHEMBL368305,Cc1cccc2c1CC/C2=C\c1cccnc1,intermediate,221.30300000000003,3.876820000000003,0.0,1.0,5.3260580013659125
1521,CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1,inactive,221.30300000000003,3.876820000000003,0.0,1.0,4.898596649444669
1522,CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,intermediate,225.26600000000002,3.707500000000003,0.0,1.0,5.7423214251308154
1523,CHEMBL176076,Fc1cccc2c1CC/C2=C/c1cccnc1,active,225.26600000000002,3.707500000000003,0.0,1.0,6.7447274948966935
1524,CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,active,241.721,4.2218000000000035,0.0,1.0,6.886056647693163
1525,CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1,active,241.721,4.2218000000000035,0.0,1.0,6.638272163982407
1526,CHEMBL175962,C(=C1\CCc2ccccc21)\c1ccncc1,intermediate,207.27599999999998,3.5684000000000022,0.0,1.0,5.173925197299173
1527,CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,4.895171596346344
1528,CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1,active,221.303,3.9585000000000026,0.0,1.0,6.187086643357144
1529,CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,intermediate,225.26600000000002,3.707500000000003,0.0,1.0,5.809668301829708
1530,CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,active,225.26600000000002,3.707500000000003,0.0,1.0,6.096910013008056
1531,CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,intermediate,241.721,4.2218000000000035,0.0,1.0,5.265200170411153
1532,CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,intermediate,241.721,4.2218000000000035,0.0,1.0,5.701146923590294
1533,CHEMBL366773,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,intermediate,286.17199999999997,4.330900000000003,0.0,1.0,5.468521082957745
1534,CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,intermediate,286.17199999999997,4.330900000000003,0.0,1.0,5.402304814074488
1535,CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1,intermediate,237.302,3.5770000000000017,0.0,2.0,5.429457060118103
1536,CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,active,251.32899999999998,3.967100000000003,0.0,2.0,6.096910013008056
1537,CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,intermediate,251.32899999999998,3.967100000000003,0.0,2.0,5.995678626217358
1538,CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,active,237.302,3.5770000000000017,0.0,2.0,6.552841968657781
1539,CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,active,237.302,3.5770000000000017,0.0,2.0,6.113509274827518
1540,CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,active,281.3550000000001,3.9757000000000025,0.0,3.0,7.045757490560675
1541,CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,intermediate,221.303,3.876820000000002,0.0,1.0,5.892790030352131
1542,CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,intermediate,221.303,3.876820000000002,0.0,1.0,5.767003889607846
1543,CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,intermediate,243.331,3.6385000000000023,0.0,3.0,5.363512103646634
1544,CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,intermediate,243.331,3.6385000000000023,0.0,3.0,5.316052869248487
1545,CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,intermediate,226.25400000000002,3.102500000000002,0.0,2.0,5.127843727251707
1546,CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,active,275.326,4.860700000000004,0.0,1.0,6.142667503568731
1547,CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,intermediate,275.326,4.860700000000004,0.0,1.0,5.7121982700697735
1548,CHEMBL194928,C(=C1c2ccccc2-c2ccccc21)c1cccnc1,intermediate,255.32000000000002,4.650900000000004,0.0,1.0,5.317854923626168
1549,CHEMBL383145,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,intermediate,255.32000000000002,4.650900000000004,0.0,1.0,5.562249437179612
1550,CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,intermediate,257.336,4.670500000000004,0.0,1.0,5.434152181326482
1551,CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,intermediate,221.30299999999997,4.129400000000002,0.0,1.0,5.552841968657781
1552,CHEMBL193555,C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,intermediate,283.374,5.157800000000004,0.0,1.0,5.391473966422806
1553,CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,2.690000000993247
1554,CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,2.450000000285898
1555,CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,inactive,221.303,3.9585000000000026,0.0,1.0,2.1820000002347073
1556,CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1,inactive,221.303,3.9585000000000026,0.0,1.0,2.420999999969867
1557,CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,2.594999999239302
1558,CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,2.6039999997002847
1559,CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,2.3710000001364757
1560,CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,2.392999999675218
1561,CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,286.17199999999997,4.330900000000003,0.0,1.0,2.1059999998703995
1562,CHEMBL176118,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,286.17199999999997,4.330900000000003,0.0,1.0,2.1330000002918488
1563,CHEMBL176609,COc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,237.302,3.5770000000000017,0.0,2.0,2.366000000496014
1564,CHEMBL176101,COc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,237.302,3.5770000000000017,0.0,2.0,2.2539999999469433
1565,CHEMBL362441,COc1ccc2c(c1)CCC/C2=C\c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,2.9470000017962272
1566,CHEMBL176098,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,2.397999999740579
1567,CHEMBL366669,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,inactive,281.3550000000001,3.9757000000000025,0.0,3.0,3.0089999979642705
1568,CHEMBL425323,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,2.1500000002356523
1569,CHEMBL176886,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,2.115000000204774
1570,CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,inactive,221.303,3.876820000000003,0.0,1.0,2.406000000441987
1571,CHEMBL366570,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,inactive,221.303,3.876820000000003,0.0,1.0,2.336999999604971
1572,CHEMBL368305,Cc1cccc2c1CC/C2=C\c1cccnc1,inactive,221.30300000000003,3.876820000000003,0.0,1.0,2.326000000242501
1573,CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1,inactive,221.30300000000003,3.876820000000003,0.0,1.0,1.8989999998591174
1574,CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,2.742000000628087
1575,CHEMBL176076,Fc1cccc2c1CC/C2=C/c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,3.745000003652485
1576,CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,3.8859999926624798
1577,CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,3.638000003285079
1578,CHEMBL175962,C(=C1\CCc2ccccc21)\c1ccncc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,2.174000000270039
1579,CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,1.895000000005682
1580,CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1,inactive,221.303,3.9585000000000026,0.0,1.0,3.1870000002291885
1581,CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,2.809999999695055
1582,CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,3.096999997288913
1583,CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,241.721,4.2218000000000035,0.0,1.0,2.265000000393669
1584,CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,241.721,4.2218000000000035,0.0,1.0,2.70099999977904
1585,CHEMBL366773,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,286.17199999999997,4.330900000000003,0.0,1.0,2.468999999476236
1586,CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,286.17199999999997,4.330900000000003,0.0,1.0,2.4020000002799446
1587,CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,237.302,3.5770000000000017,0.0,2.0,2.4290000002968855
1588,CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,3.096999997288913
1589,CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,2.995999998311747
1590,CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,inactive,237.302,3.5770000000000017,0.0,2.0,3.5530000030464994
1591,CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,inactive,237.302,3.5770000000000017,0.0,2.0,3.1140000001618358
1592,CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,inactive,281.3550000000001,3.9757000000000025,0.0,3.0,4.045999991082351
1593,CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,inactive,221.303,3.876820000000002,0.0,1.0,2.8930000014112993
1594,CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,inactive,221.303,3.876820000000002,0.0,1.0,2.7669999987530747
1595,CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,inactive,243.331,3.6385000000000023,0.0,3.0,2.364000000035153
1596,CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,inactive,243.331,3.6385000000000023,0.0,3.0,2.3160000000357575
1597,CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,inactive,226.25400000000002,3.102500000000002,0.0,2.0,2.127999999945177
1598,CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,inactive,275.326,4.860700000000004,0.0,1.0,3.1429999987949357
1599,CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,inactive,275.326,4.860700000000004,0.0,1.0,2.7119999994613577
1600,CHEMBL194928,C(=C1c2ccccc2-c2ccccc21)c1cccnc1,inactive,255.32000000000002,4.650900000000004,0.0,1.0,2.318000000406195
1601,CHEMBL383145,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,inactive,255.32000000000002,4.650900000000004,0.0,1.0,2.562000000305397
1602,CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,inactive,257.336,4.670500000000004,0.0,1.0,2.433999999578282
1603,CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,inactive,221.30299999999997,4.129400000000002,0.0,1.0,2.552999999943267
1604,CHEMBL193555,C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,inactive,283.374,5.157800000000004,0.0,1.0,2.391000000176534
1605,CHEMBL1629800,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CCC2=O,active,272.43199999999996,4.764300000000004,0.0,1.0,6.647817481888637
1606,CHEMBL1629801,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,274.4479999999999,4.556100000000004,1.0,1.0,4.522878745280337
1607,CHEMBL1629802,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CCC2=O,active,288.43100000000004,3.975500000000004,0.0,2.0,6.838631997765025
